assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
132144578,22721582,Paroaria coronata,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Paroaria,coronata,,,,"(Miller, 1776)",Least Concern,,3.1,Stable,Global
132144777,22721602,Paroaria capitata,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Paroaria,capitata,,,,"d'Orbigny & Lafresnaye, 1837",Least Concern,,3.1,Stable,Global
132145282,22721618,Vermivora chrysoptera,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Vermivora,chrysoptera,,,,"(Linnaeus, 1766)",Near Threatened,A2bc+3bc+4bc,3.1,Decreasing,Global
132162254,22723346,Sicalis flaveola,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Sicalis,flaveola,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Stable,Global
132167813,22723611,Melanospiza bicolor,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Melanospiza,bicolor,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Increasing,Global
132168899,22723813,Pheucticus ludovicianus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CARDINALIDAE,Pheucticus,ludovicianus,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Decreasing,Global
132170886,22723939,Passerina caerulea,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CARDINALIDAE,Passerina,caerulea,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Increasing,Global
132171198,22723951,Passerina cyanea,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CARDINALIDAE,Passerina,cyanea,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Decreasing,Global
132171640,22723954,Passerina versicolor,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CARDINALIDAE,Passerina,versicolor,,,,"(Bonaparte, 1838)",Least Concern,,3.1,Stable,Global
132173994,22724256,Sturnella neglecta,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Sturnella,neglecta,,,,"Audubon, 1844",Least Concern,,3.1,Decreasing,Global
132174807,22724308,Quiscalus mexicanus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Quiscalus,mexicanus,,,,"(Gmelin, 1788)",Least Concern,,3.1,Stable,Global
132175819,22724354,Molothrus ater,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Molothrus,ater,,,,"(Boddaert, 1783)",Least Concern,,3.1,Decreasing,Global
132178041,22727750,Oxyura jamaicensis,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Oxyura,jamaicensis,,,,"(Gmelin, 1789)",Least Concern,,3.1,Decreasing,Global
132189848,45427277,Myiopsitta monachus,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Myiopsitta,monachus,,,,"(Boddaert, 1783)",Least Concern,,3.1,Increasing,Global
132192232,103773898,Oenanthe oenanthe,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MUSCICAPIDAE,Oenanthe,oenanthe,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
132193767,103779230,Passerella unalaschcensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Passerella,unalaschcensis,,,,"(Gmelin, 1789)",Least Concern,,3.1,Stable,Global
132200296,103883277,Troglodytes troglodytes,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TROGLODYTIDAE,Troglodytes,troglodytes,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Increasing,Global
132254426,45354718,Puffinus bryani,ANIMALIA,CHORDATA,PROCELLARIIFORMES,AVES,PROCELLARIIDAE,Puffinus,bryani,,,,"Pyle, Welch &amp; Fleischer, 2011",Critically Endangered,"C2a(i,ii)",3.1,Decreasing,Global
132260491,22694601,Sterna dougallii,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,LARIDAE,Sterna,dougallii,,,,"Montagu, 1813",Least Concern,,3.1,Unknown,Global
132300164,22679886,Anser erythropus,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Anser,erythropus,,,,"(Linnaeus, 1758)",Vulnerable,A2bcd+3bcd+4bcd,3.1,Decreasing,Global
132302864,22679875,Anser fabalis,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Anser,fabalis,,,,"(Latham, 1787)",Least Concern,,3.1,Decreasing,Global
132306811,62155296,Rallus crepitans,ANIMALIA,CHORDATA,GRUIFORMES,AVES,RALLIDAE,Rallus,crepitans,,,,"Gmelin, 1789",Least Concern,,3.1,Decreasing,Global
132342572,22694324,Larus marinus,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,LARIDAE,Larus,marinus,,,,"Linnaeus, 1758",Least Concern,,3.1,Unknown,Global
132378813,22698017,Pterodroma sandwichensis,ANIMALIA,CHORDATA,PROCELLARIIFORMES,AVES,PROCELLARIIDAE,Pterodroma,sandwichensis,,,,"(Ridgway, 1884)",Endangered,A3bce+4bce,3.1,Decreasing,Global
132433305,132341128,Hydrobates castro,ANIMALIA,CHORDATA,PROCELLARIIFORMES,AVES,HYDROBATIDAE,Hydrobates,castro,,,,"(Harcourt, 1851)",Least Concern,,3.1,Decreasing,Global
132438484,132438298,Hydrobates leucorhous,ANIMALIA,CHORDATA,PROCELLARIIFORMES,AVES,HYDROBATIDAE,Hydrobates,leucorhous,,,,"(Vieillot, 1818)",Vulnerable,A2bce+3bce+4bce,3.1,Decreasing,Global
132452334,132450926,Hydrobates socorroensis,ANIMALIA,CHORDATA,PROCELLARIIFORMES,AVES,HYDROBATIDAE,Hydrobates,socorroensis,,,,"(Townsend, 1890)",Endangered,B2ab(v),3.1,Decreasing,Global
132525108,22680398,Aythya marila,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Aythya,marila,,,,"(Linnaeus, 1761)",Least Concern,,3.1,Decreasing,Global
132525971,22680405,Somateria mollissima,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Somateria,mollissima,,,,"(Linnaeus, 1758)",Near Threatened,A4abcde,3.1,Unknown,Global
132526730,22680409,Somateria spectabilis,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Somateria,spectabilis,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
132527232,22680415,Polysticta stelleri,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Polysticta,stelleri,,,,"(Pallas, 1769)",Vulnerable,A2bcd+3bcd+4bcd,3.1,Decreasing,Global
132527785,22680423,Histrionicus histrionicus,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Histrionicus,histrionicus,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Increasing,Global
132528200,22680427,Clangula hyemalis,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Clangula,hyemalis,,,,"(Linnaeus, 1758)",Vulnerable,A4bce,3.1,Decreasing,Global
132528934,22680441,Melanitta perspicillata,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Melanitta,perspicillata,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
132529366,22680455,Bucephala clangula,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Bucephala,clangula,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Stable,Global
132532556,22694160,Catharacta skua,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,STERCORARIIDAE,Catharacta,skua,,,,"(Brünnich, 1764)",Least Concern,,3.1,Stable,Global
132533643,22694218,Catharacta maccormicki,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,STERCORARIIDAE,Catharacta,maccormicki,,,,"(Saunders, 1893)",Least Concern,,3.1,Stable,Global
132534251,22694240,Stercorarius pomarinus,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,STERCORARIIDAE,Stercorarius,pomarinus,,,,"(Temminck, 1815)",Least Concern,,3.1,Stable,Global
132535550,22694245,Stercorarius parasiticus,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,STERCORARIIDAE,Stercorarius,parasiticus,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Stable,Global
132536719,22694251,Stercorarius longicaudus,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,STERCORARIIDAE,Stercorarius,longicaudus,,,,"Vieillot, 1819",Least Concern,,3.1,Stable,Global
132538717,22694289,Larus crassirostris,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,LARIDAE,Larus,crassirostris,,,,"Vieillot, 1818",Least Concern,,3.1,Stable,Global
132541912,22694317,Larus delawarensis,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,LARIDAE,Larus,delawarensis,,,,"Ord, 1815",Least Concern,,3.1,Increasing,Global
132542511,22694321,Larus californicus,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,LARIDAE,Larus,californicus,,,,"Lawrence, 1854",Least Concern,,3.1,Decreasing,Global
132543276,22694334,Larus glaucescens,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,LARIDAE,Larus,glaucescens,,,,"Naumann, 1840",Least Concern,,3.1,Increasing,Global
132543621,22694337,Larus occidentalis,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,LARIDAE,Larus,occidentalis,,,,"Audubon, 1839",Least Concern,,3.1,Increasing,Global
132544122,22694343,Larus hyperboreus,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,LARIDAE,Larus,hyperboreus,,,,"Gunnerus, 1767",Least Concern,,3.1,Stable,Global
132544713,22694362,Larus schistisagus,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,LARIDAE,Larus,schistisagus,,,,"Stejneger, 1884",Least Concern,,3.1,Unknown,Global
132548687,22694420,Larus ridibundus,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,LARIDAE,Larus,ridibundus,,,,"Linnaeus, 1766",Least Concern,,3.1,Unknown,Global
132550875,22694432,Larus philadelphia,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,LARIDAE,Larus,philadelphia,,,,"(Ord, 1815)",Least Concern,,3.1,Increasing,Global
132552784,22694455,Larus atricilla,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,LARIDAE,Larus,atricilla,,,,"Linnaeus, 1758",Least Concern,,3.1,Increasing,Global
132553472,22694462,Larus pipixcan,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,LARIDAE,Larus,pipixcan,,,,"Wagler, 1831",Least Concern,,3.1,Increasing,Global
132554081,22694469,Hydrocoloeus minutus,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,LARIDAE,Hydrocoloeus,minutus,,,,"Pallas, 1776",Least Concern,,3.1,Increasing,Global
132555020,22694473,Pagophila eburnea,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,LARIDAE,Pagophila,eburnea,,,,"(Phipps, 1774)",Near Threatened,A2bcd+3bcd+4bcd,3.1,Decreasing,Global
132557429,22694502,Rissa brevirostris,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,LARIDAE,Rissa,brevirostris,,,,"(Bruch, 1853)",Vulnerable,A4ac,3.1,Decreasing,Global
132559155,22694542,Thalasseus maximus,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,LARIDAE,Thalasseus,maximus,,,,"(Boddaert, 1783)",Least Concern,,3.1,Stable,Global
132561035,22694571,Thalasseus bergii,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,LARIDAE,Thalasseus,bergii,,,,"(Lichtenstein, 1823)",Least Concern,,3.1,Stable,Global
132564836,22694646,Sterna forsteri,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,LARIDAE,Sterna,forsteri,,,,"Nuttall, 1834",Least Concern,,3.1,Increasing,Global
132567260,22694673,Sternula antillarum,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,LARIDAE,Sternula,antillarum,,,,"Lesson, 1847",Least Concern,,3.1,Decreasing,Global
132569974,22694722,Onychoprion lunatus,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,LARIDAE,Onychoprion,lunatus,,,,"(Peale, 1848)",Least Concern,,3.1,Decreasing,Global
132577296,22694841,Uria aalge,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,ALCIDAE,Uria,aalge,,,,"(Pontoppidan, 1763)",Least Concern,,3.1,Increasing,Global
132577878,22694861,Cepphus grylle,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,ALCIDAE,Cepphus,grylle,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Unknown,Global
132578338,22694864,Cepphus columba,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,ALCIDAE,Cepphus,columba,,,,"Pallas, 1811",Least Concern,,3.1,Stable,Global
132579315,22694875,Brachyramphus brevirostris,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,ALCIDAE,Brachyramphus,brevirostris,,,,"(Vigors, 1829)",Near Threatened,A4ace,3.1,Decreasing,Global
132580015,22694896,Synthliboramphus antiquus,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,ALCIDAE,Synthliboramphus,antiquus,,,,"(Gmelin, 1789)",Least Concern,,3.1,Decreasing,Global
132581443,22694927,Fratercula arctica,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,ALCIDAE,Fratercula,arctica,,,,"(Linnaeus, 1758)",Vulnerable,A4abcde,3.1,Decreasing,Global
132582688,22696599,Podiceps grisegena,ANIMALIA,CHORDATA,PODICIPEDIFORMES,AVES,PODICIPEDIDAE,Podiceps,grisegena,,,,"(Boddaert, 1783)",Least Concern,,3.1,Decreasing,Global
132584321,22696610,Podiceps nigricollis,ANIMALIA,CHORDATA,PODICIPEDIFORMES,AVES,PODICIPEDIDAE,Podiceps,nigricollis,,,,"Brehm, 1831",Least Concern,,3.1,Unknown,Global
132587285,22696657,Morus bassanus,ANIMALIA,CHORDATA,SULIFORMES,AVES,SULIDAE,Morus,bassanus,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Increasing,Global
132590197,22696698,Sula leucogaster,ANIMALIA,CHORDATA,SULIFORMES,AVES,SULIDAE,Sula,leucogaster,,,,"(Boddaert, 1783)",Least Concern,,3.1,Decreasing,Global
132598822,22697738,Fregata ariel,ANIMALIA,CHORDATA,SULIFORMES,AVES,FREGATIDAE,Fregata,ariel,,,,"(Gray, 1845)",Least Concern,,3.1,Decreasing,Global
132607134,22697839,Gavia pacifica,ANIMALIA,CHORDATA,GAVIIFORMES,AVES,GAVIIDAE,Gavia,pacifica,,,,"(Lawrence, 1858)",Least Concern,,3.1,Increasing,Global
132607418,22697842,Gavia immer,ANIMALIA,CHORDATA,GAVIIFORMES,AVES,GAVIIDAE,Gavia,immer,,,,"(Brünnich, 1764)",Least Concern,,3.1,Stable,Global
132607949,22697847,Gavia adamsii,ANIMALIA,CHORDATA,GAVIIFORMES,AVES,GAVIIDAE,Gavia,adamsii,,,,"(Gray, 1859)",Near Threatened,A2d+3d+4d; C1,3.1,Decreasing,Global
132609419,22697866,Fulmarus glacialis,ANIMALIA,CHORDATA,PROCELLARIIFORMES,AVES,PROCELLARIIDAE,Fulmarus,glacialis,,,,"(Linnaeus, 1761)",Least Concern,,3.1,Increasing,Global
132614122,22697954,Pterodroma nigripennis,ANIMALIA,CHORDATA,PROCELLARIIFORMES,AVES,PROCELLARIIDAE,Pterodroma,nigripennis,,,,"(Rothschild, 1893)",Least Concern,,3.1,Decreasing,Global
132614556,22697957,Pterodroma cervicalis,ANIMALIA,CHORDATA,PROCELLARIIFORMES,AVES,PROCELLARIIDAE,Pterodroma,cervicalis,,,,"(Salvin, 1891)",Vulnerable,D2,3.1,Increasing,Global
132615071,22697963,Pterodroma inexpectata,ANIMALIA,CHORDATA,PROCELLARIIFORMES,AVES,PROCELLARIIDAE,Pterodroma,inexpectata,,,,"(Forster, 1844)",Near Threatened,B2b(iv); D2,3.1,Decreasing,Global
132615616,22697967,Pterodroma hypoleuca,ANIMALIA,CHORDATA,PROCELLARIIFORMES,AVES,PROCELLARIIDAE,Pterodroma,hypoleuca,,,,"(Salvin, 1888)",Least Concern,,3.1,Decreasing,Global
132616449,22697975,Pterodroma cookii,ANIMALIA,CHORDATA,PROCELLARIIFORMES,AVES,PROCELLARIIDAE,Pterodroma,cookii,,,,"(Gray, 1843)",Vulnerable,A2e; D2,3.1,Increasing,Global
132616888,22697984,Pterodroma pycrofti,ANIMALIA,CHORDATA,PROCELLARIIFORMES,AVES,PROCELLARIIDAE,Pterodroma,pycrofti,,,,"Falla, 1933",Vulnerable,D2,3.1,Increasing,Global
132619211,22698012,Pterodroma heraldica,ANIMALIA,CHORDATA,PROCELLARIIFORMES,AVES,PROCELLARIIDAE,Pterodroma,heraldica,,,,"(Salvin, 1888)",Least Concern,,3.1,Decreasing,Global
132620272,22698027,Pterodroma neglecta,ANIMALIA,CHORDATA,PROCELLARIIFORMES,AVES,PROCELLARIIDAE,Pterodroma,neglecta,,,,"(Schlegel, 1863)",Least Concern,,3.1,Decreasing,Global
132620783,22698030,Pterodroma externa,ANIMALIA,CHORDATA,PROCELLARIIFORMES,AVES,PROCELLARIIDAE,Pterodroma,externa,,,,"(Salvin, 1875)",Vulnerable,D2,3.1,Stable,Global
132624115,22698088,Pterodroma cahow,ANIMALIA,CHORDATA,PROCELLARIIFORMES,AVES,PROCELLARIIDAE,Pterodroma,cahow,,,,"(Nichols & Mowbray, 1916)",Endangered,D,3.1,Increasing,Global
132624510,22698092,Pterodroma hasitata,ANIMALIA,CHORDATA,PROCELLARIIFORMES,AVES,PROCELLARIIDAE,Pterodroma,hasitata,,,,"(Kuhl, 1820)",Endangered,"B2ab(ii,iii,v)",3.1,Decreasing,Global
132627626,22698132,Bulweria bulwerii,ANIMALIA,CHORDATA,PROCELLARIIFORMES,AVES,PROCELLARIIDAE,Bulweria,bulwerii,,,,"(Jardine & Selby, 1828)",Least Concern,,3.1,Stable,Global
132630766,22698172,Calonectris leucomelas,ANIMALIA,CHORDATA,PROCELLARIIFORMES,AVES,PROCELLARIIDAE,Calonectris,leucomelas,,,,"(Temminck, 1835)",Near Threatened,A2abe+3be+4abe,3.1,Decreasing,Global
132631353,22698175,Ardenna pacifica,ANIMALIA,CHORDATA,PROCELLARIIFORMES,AVES,PROCELLARIIDAE,Ardenna,pacifica,,,,"(Gmelin, 1789)",Least Concern,,3.1,Decreasing,Global
132632044,22698182,Ardenna bulleri,ANIMALIA,CHORDATA,PROCELLARIIFORMES,AVES,PROCELLARIIDAE,Ardenna,bulleri,,,,"(Salvin, 1888)",Vulnerable,D2,3.1,Stable,Global
132633266,22698195,Ardenna creatopus,ANIMALIA,CHORDATA,PROCELLARIIFORMES,AVES,PROCELLARIIDAE,Ardenna,creatopus,,,,"(Coues, 1864)",Vulnerable,D2,3.1,Unknown,Global
132635686,22698216,Ardenna tenuirostris,ANIMALIA,CHORDATA,PROCELLARIIFORMES,AVES,PROCELLARIIDAE,Ardenna,tenuirostris,,,,"(Temminck, 1835)",Least Concern,,3.1,Decreasing,Global
132636216,22698222,Puffinus nativitatis,ANIMALIA,CHORDATA,PROCELLARIIFORMES,AVES,PROCELLARIIDAE,Puffinus,nativitatis,,,,"Streets, 1877",Least Concern,,3.1,Stable,Global
132636603,22698226,Puffinus puffinus,ANIMALIA,CHORDATA,PROCELLARIIFORMES,AVES,PROCELLARIIDAE,Puffinus,puffinus,,,,"(Brünnich, 1764)",Least Concern,,3.1,Unknown,Global
132640680,22698305,Diomedea exulans,ANIMALIA,CHORDATA,PROCELLARIIFORMES,AVES,DIOMEDEIDAE,Diomedea,exulans,,,,"Linnaeus, 1758",Vulnerable,A4bd,3.1,Decreasing,Global
132642113,22698335,Phoebastria albatrus,ANIMALIA,CHORDATA,PROCELLARIIFORMES,AVES,DIOMEDEIDAE,Phoebastria,albatrus,,,,"(Pallas, 1769)",Vulnerable,D2,3.1,Increasing,Global
132643073,22698365,Phoebastria immutabilis,ANIMALIA,CHORDATA,PROCELLARIIFORMES,AVES,DIOMEDEIDAE,Phoebastria,immutabilis,,,,"(Rothschild, 1893)",Near Threatened,A4bd,3.1,Stable,Global
132645225,22698425,Thalassarche chlororhynchos,ANIMALIA,CHORDATA,PROCELLARIIFORMES,AVES,DIOMEDEIDAE,Thalassarche,chlororhynchos,,,,"(Gmelin, 1789)",Endangered,A4bd; B2ab(v),3.1,Decreasing,Global
132646007,22698436,Oceanites oceanicus,ANIMALIA,CHORDATA,PROCELLARIIFORMES,AVES,OCEANITIDAE,Oceanites,oceanicus,,,,"(Kuhl, 1820)",Least Concern,,3.1,Stable,Global
132647873,22698453,Pelagodroma marina,ANIMALIA,CHORDATA,PROCELLARIIFORMES,AVES,OCEANITIDAE,Pelagodroma,marina,,,,"(Latham, 1790)",Least Concern,,3.1,Decreasing,Global
132648556,22698459,Fregetta tropica,ANIMALIA,CHORDATA,PROCELLARIIFORMES,AVES,OCEANITIDAE,Fregetta,tropica,,,,"(Gould, 1844)",Least Concern,,3.1,Decreasing,Global
132650731,22698485,Hydrobates microsoma,ANIMALIA,CHORDATA,PROCELLARIIFORMES,AVES,HYDROBATIDAE,Hydrobates,microsoma,,,,"(Coues, 1864)",Least Concern,,3.1,Stable,Global
132653646,22698562,Hydrobates homochroa,ANIMALIA,CHORDATA,PROCELLARIIFORMES,AVES,HYDROBATIDAE,Hydrobates,homochroa,,,,"(Coues, 1864)",Endangered,A2ce+3ce,3.1,Decreasing,Global
132655668,22728011,Pterodroma feae,ANIMALIA,CHORDATA,PROCELLARIIFORMES,AVES,PROCELLARIIDAE,Pterodroma,feae,,,,"(Salvadori, 1899)",Near Threatened,D2,3.1,Unknown,Global
132657962,22728372,Thalassarche carteri,ANIMALIA,CHORDATA,PROCELLARIIFORMES,AVES,DIOMEDEIDAE,Thalassarche,carteri,,,,"(Rothschild, 1903)",Endangered,A4bde,3.1,Decreasing,Global
132660464,22729421,Calonectris edwardsii,ANIMALIA,CHORDATA,PROCELLARIIFORMES,AVES,PROCELLARIIDAE,Calonectris,edwardsii,,,,"(Oustalet, 1883)",Near Threatened,C1; D2,3.1,Decreasing,Global
132661794,22732244,Calonectris borealis,ANIMALIA,CHORDATA,PROCELLARIIFORMES,AVES,PROCELLARIIDAE,Calonectris,borealis,,,,"(Cory, 1881)",Least Concern,,3.1,Unknown,Global
132663224,22733989,Pelecanus occidentalis,ANIMALIA,CHORDATA,PELECANIFORMES,AVES,PELECANIDAE,Pelecanus,occidentalis,,,,"Linnaeus, 1766",Least Concern,,3.1,Increasing,Global
132663794,22734194,Melanitta deglandi,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Melanitta,deglandi,,,,"(Bonaparte, 1850)",Least Concern,,3.1,Decreasing,Global
132665941,22736135,Pterodroma deserta,ANIMALIA,CHORDATA,PROCELLARIIFORMES,AVES,PROCELLARIIDAE,Pterodroma,deserta,,,,"Mathews, 1934",Vulnerable,D1+2,3.1,Stable,Global
132666363,22736173,Sula dactylatra,ANIMALIA,CHORDATA,SULIFORMES,AVES,SULIDAE,Sula,dactylatra,,,,"Lesson, 1831",Least Concern,,3.1,Decreasing,Global
132667191,45048812,Pterodroma macroptera,ANIMALIA,CHORDATA,PROCELLARIIFORMES,AVES,PROCELLARIIDAE,Pterodroma,macroptera,,,,"(Smith, 1840)",Least Concern,,3.1,Decreasing,Global
132669169,45959182,Puffinus lherminieri,ANIMALIA,CHORDATA,PROCELLARIIFORMES,AVES,PROCELLARIIDAE,Puffinus,lherminieri,,,,"Lesson, 1839",Least Concern,,3.1,Decreasing,Global
132673655,62101215,Synthliboramphus hypoleucus,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,ALCIDAE,Synthliboramphus,hypoleucus,,,,"Xántus de Vesey, 1860",Endangered,"B2ab(iv,v)",3.1,Decreasing,Global
133401762,22690515,Streptopelia roseogrisea,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Streptopelia,roseogrisea,,,,"(Sundevall, 1857)",Least Concern,,3.1,Stable,Global
133484273,133484158,Nesophlox evelynae,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,TROCHILIDAE,Nesophlox,evelynae,,,,"(Bourcier, 1847)",Least Concern,,3.1,Stable,Global
133493654,22727746,Anous ceruleus,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,LARIDAE,Anous,ceruleus,,,,"(Bennett, 1840)",Least Concern,,3.1,Stable,Global
133509553,22696887,Urile urile,ANIMALIA,CHORDATA,SULIFORMES,AVES,PHALACROCORACIDAE,Urile,urile,,,,"(Gmelin, 1789)",Least Concern,,3.1,Decreasing,Global
133550739,22696773,Nannopterum brasilianum,ANIMALIA,CHORDATA,SULIFORMES,AVES,PHALACROCORACIDAE,Nannopterum,brasilianum,,,,"(Gmelin, 1789)",Least Concern,,3.1,Increasing,Global
133552919,22696776,Nannopterum auritum,ANIMALIA,CHORDATA,SULIFORMES,AVES,PHALACROCORACIDAE,Nannopterum,auritum,,,,"(Lesson, 1831)",Least Concern,,3.1,Increasing,Global
133800026,22696753,Urile penicillatus,ANIMALIA,CHORDATA,SULIFORMES,AVES,PHALACROCORACIDAE,Urile,penicillatus,,,,"(Brandt, 1837)",Least Concern,,3.1,Decreasing,Global
136710670,22723840,Caryothraustes celaeno,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CARDINALIDAE,Caryothraustes,celaeno,,,,"(Deppe, 1830)",Least Concern,,3.1,Decreasing,Global
136740437,22724160,Icterus parisorum,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Icterus,parisorum,,,,"Bonaparte, 1838",Least Concern,,3.1,Decreasing,Global
136742905,22724108,Icterus gularis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Icterus,gularis,,,,"(Wagler, 1829)",Least Concern,,3.1,Stable,Global
136761152,22724111,Icterus pustulatus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Icterus,pustulatus,,,,"(Wagler, 1829)",Least Concern,,3.1,Stable,Global
136818546,103778667,Junco phaeonotus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Junco,phaeonotus,,,,"Wagler, 1831",Least Concern,,3.1,Stable,Global
136820657,22721091,Zonotrichia atricapilla,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Zonotrichia,atricapilla,,,,"(Gmelin, 1789)",Least Concern,,3.1,Decreasing,Global
136821496,22721088,Zonotrichia leucophrys,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Zonotrichia,leucophrys,,,,"(Forster, 1772)",Least Concern,,3.1,Stable,Global
136869158,22721064,Melospiza lincolnii,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Melospiza,lincolnii,,,,"(Audubon, 1834)",Least Concern,,3.1,Stable,Global
136876593,22721058,Melospiza melodia,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Melospiza,melodia,,,,"(Wilson, 1810)",Least Concern,,3.1,Decreasing,Global
136882241,22721141,Passerculus bairdii,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Passerculus,bairdii,,,,"(Audubon, 1844)",Least Concern,,3.1,Stable,Global
