internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
22680398,Aythya marila,ANIMALIA,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Aythya,marila,,,,,"(Linnaeus, 1761)",
22680405,Somateria mollissima,ANIMALIA,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Somateria,mollissima,,,,,"(Linnaeus, 1758)",
22680409,Somateria spectabilis,ANIMALIA,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Somateria,spectabilis,,,,,"(Linnaeus, 1758)",
22680415,Polysticta stelleri,ANIMALIA,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Polysticta,stelleri,,,,,"(Pallas, 1769)",
22680423,Histrionicus histrionicus,ANIMALIA,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Histrionicus,histrionicus,,,,,"(Linnaeus, 1758)",
22680427,Clangula hyemalis,ANIMALIA,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Clangula,hyemalis,,,,,"(Linnaeus, 1758)",
22680441,Melanitta perspicillata,ANIMALIA,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Melanitta,perspicillata,,,,,"(Linnaeus, 1758)",
22680455,Bucephala clangula,ANIMALIA,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Bucephala,clangula,,,,,"(Linnaeus, 1758)",
22694160,Catharacta skua,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,STERCORARIIDAE,Catharacta,skua,,,,,"(Brünnich, 1764)","<em>Catharacta skua</em>&#160;(del Hoyo and Collar 2014) was previously placed in the genus&#160;<em>Stercorarius</em>.<br/><em><em><br/></em>Catharacta skua, </em><em>C. antarctica&#160;</em>and&#160;<em>C. maccormicki</em>&#160;(Sibley and Monroe 1990, 1993), cross-regional species, are retained as separate species&#160;<em>contra</em>&#160;Christidis and Boles (1994) and Turbott (1990) who include&#160;<em>lonnbergi</em>&#160;and&#160;<em>antarctica</em>&#160;as subspecies of&#160;<em>C. skua&#160;</em>and AERC TAC (2003) who include&#160;<em>C. maccormicki</em>&#160;as a subspecies of&#160;<em>C. skua</em>.<p></p>"
22694218,Catharacta maccormicki,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,STERCORARIIDAE,Catharacta,maccormicki,,,,,"(Saunders, 1893)","<em>Catharacta maccormicki</em> (del Hoyo and Collar 2014) was previously placed in the genus <em>Stercorarius</em>.<em><em><br/></em><em><br/></em>Catharacta skua, </em><em>C. antarctica </em>and <em>C. maccormicki</em> (Sibley and Monroe 1990, 1993), cross-regional species, are retained as separate species <em>contra</em> Christidis and Boles (1994) and Turbott (1990) who include <em>lonnbergi</em> and <em>antarctica</em> as subspecies of <em>C. skua </em>and AERC TAC (2003) who include <em>C. maccormicki</em> as a subspecies of <em>C. skua</em>.<p></p>"
22694240,Stercorarius pomarinus,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,STERCORARIIDAE,Stercorarius,pomarinus,,,,,"(Temminck, 1815)",
22694245,Stercorarius parasiticus,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,STERCORARIIDAE,Stercorarius,parasiticus,,,,,"(Linnaeus, 1758)",
22694251,Stercorarius longicaudus,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,STERCORARIIDAE,Stercorarius,longicaudus,,,,,"Vieillot, 1819",
22694289,Larus crassirostris,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Larus,crassirostris,,,,,"Vieillot, 1818",
22694317,Larus delawarensis,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Larus,delawarensis,,,,,"Ord, 1815",
22694321,Larus californicus,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Larus,californicus,,,,,"Lawrence, 1854",
22694334,Larus glaucescens,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Larus,glaucescens,,,,,"Naumann, 1840",
22694337,Larus occidentalis,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Larus,occidentalis,,,,,"Audubon, 1839",
22694343,Larus hyperboreus,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Larus,hyperboreus,,,,,"Gunnerus, 1767",
22694362,Larus schistisagus,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Larus,schistisagus,,,,,"Stejneger, 1884",
22694420,Larus ridibundus,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Larus,ridibundus,,,,,"Linnaeus, 1766",
22694432,Larus philadelphia,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Larus,philadelphia,,,,,"(Ord, 1815)",
22694455,Larus atricilla,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Larus,atricilla,,,,,"Linnaeus, 1758",
22694462,Larus pipixcan,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Larus,pipixcan,,,,,"Wagler, 1831",
22694469,Hydrocoloeus minutus,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Hydrocoloeus,minutus,,,,,"Pallas, 1776",<em>Hydrocoloeus minutus</em> (del Hoyo and Collar 2014) was previously placed in the genus <em>Larus</em>.
22694473,Pagophila eburnea,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Pagophila,eburnea,,,,,"(Phipps, 1774)",
22694502,Rissa brevirostris,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Rissa,brevirostris,,,,,"(Bruch, 1853)",
22694542,Thalasseus maximus,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Thalasseus,maximus,,,,,"(Boddaert, 1783)",<em>Thalasseus maximus</em> (del Hoyo and Collar 2014) was previously placed in the genus <em>Sterna </em>as <em>S. maxima</em>.    <p></p>
22694571,Thalasseus bergii,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Thalasseus,bergii,,,,,"(Lichtenstein, 1823)",<em>Thalasseus bergii</em> (del Hoyo and Collar 2014) was previously placed in the genus <em>Sterna</em>.    <p></p>
22694646,Sterna forsteri,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Sterna,forsteri,,,,,"Nuttall, 1834",
22694673,Sternula antillarum,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Sternula,antillarum,,,,,"Lesson, 1847",<em>Sternula antillarum</em> (del Hoyo and Collar 2014) was previously placed in the genus <em>Sterna</em>.    <p></p>
22694722,Onychoprion lunatus,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Onychoprion,lunatus,,,,,"(Peale, 1848)",<em>Onychoprion lunatus</em> (del Hoyo and Collar 2014) was previously placed in the genus <em>Sterna </em>as <em>S. lunata</em>.    <p></p>
22694841,Uria aalge,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,ALCIDAE,Uria,aalge,,,,,"(Pontoppidan, 1763)","Sometimes hybridizes with <em>U. lomvia</em>, perhaps more frequently than hitherto believed (Taylor <em>et al.</em> 2012). Subspecies <em>hyperborea</em> poorly differentiated; possibly better synonymized with nominate. Birds of Faeroes sometimes separated subspecifically as <em>spiloptera</em> and populations of small islands in S Baltic as <em>intermedia</em>, but claimed differences probably reflect individual variation; both are synonymized with nominate. Form <em>ibericus</em> (from W Iberia) is included in <em>albionis</em>, form <em>hyperborea</em> in nominate. Four subspecies recognized."
22694861,Cepphus grylle,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,ALCIDAE,Cepphus,grylle,,,,,"(Linnaeus, 1758)",
22694864,Cepphus columba,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,ALCIDAE,Cepphus,columba,,,,,"Pallas, 1811",
22694875,Brachyramphus brevirostris,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,ALCIDAE,Brachyramphus,brevirostris,,,,,"(Vigors, 1829)",
22694896,Synthliboramphus antiquus,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,ALCIDAE,Synthliboramphus,antiquus,,,,,"(Gmelin, 1789)",
22694927,Fratercula arctica,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,ALCIDAE,Fratercula,arctica,,,,,"(Linnaeus, 1758)",
22696599,Podiceps grisegena,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,grisegena,,,,,"(Boddaert, 1783)",
22696610,Podiceps nigricollis,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,nigricollis,,,,,"Brehm, 1831",
22696657,Morus bassanus,ANIMALIA,CHORDATA,AVES,SULIFORMES,SULIDAE,Morus,bassanus,,,,,"(Linnaeus, 1758)",
22696698,Sula leucogaster,ANIMALIA,CHORDATA,AVES,SULIFORMES,SULIDAE,Sula,leucogaster,,,,,"(Boddaert, 1783)",
22697738,Fregata ariel,ANIMALIA,CHORDATA,AVES,SULIFORMES,FREGATIDAE,Fregata,ariel,,,,,"(Gray, 1845)",
22697839,Gavia pacifica,ANIMALIA,CHORDATA,AVES,GAVIIFORMES,GAVIIDAE,Gavia,pacifica,,,,,"(Lawrence, 1858)",
22697842,Gavia immer,ANIMALIA,CHORDATA,AVES,GAVIIFORMES,GAVIIDAE,Gavia,immer,,,,,"(Brünnich, 1764)",
22697847,Gavia adamsii,ANIMALIA,CHORDATA,AVES,GAVIIFORMES,GAVIIDAE,Gavia,adamsii,,,,,"(Gray, 1859)",
22697866,Fulmarus glacialis,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Fulmarus,glacialis,,,,,"(Linnaeus, 1761)","<em>F. g. audoboni</em>, recognised in del Hoyo and Collar (2014), is here synonymised with <em>F. g. glacialis </em>following the observation that the difference is based upon a cline and that there is no genetic evidence whatsoever to indicate a distinction (Kerr and Dove 2013)."
22697954,Pterodroma nigripennis,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,nigripennis,,,,,"(Rothschild, 1893)",
22697957,Pterodroma cervicalis,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,cervicalis,,,,,"(Salvin, 1891)",
22697963,Pterodroma inexpectata,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,inexpectata,,,,,"(Forster, 1844)",
22697967,Pterodroma hypoleuca,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,hypoleuca,,,,,"(Salvin, 1888)",
22697975,Pterodroma cookii,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,cookii,,,,,"(Gray, 1843)",
22697984,Pterodroma pycrofti,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,pycrofti,,,,,"Falla, 1933",
22698012,Pterodroma heraldica,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,heraldica,,,,,"(Salvin, 1888)",
22698027,Pterodroma neglecta,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,neglecta,,,,,"(Schlegel, 1863)",
22698030,Pterodroma externa,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,externa,,,,,"(Salvin, 1875)",
22698088,Pterodroma cahow,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,cahow,,,,,"(Nichols & Mowbray, 1916)",
22698092,Pterodroma hasitata,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,hasitata,,,,,"(Kuhl, 1820)",
22698132,Bulweria bulwerii,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Bulweria,bulwerii,,,,,"(Jardine & Selby, 1828)",
22698172,Calonectris leucomelas,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Calonectris,leucomelas,,,,,"(Temminck, 1835)",
22698175,Ardenna pacifica,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Ardenna,pacifica,,,,,"(Gmelin, 1789)",<em>Ardenna pacifica</em>&#160;(del Hoyo and Collar 2014)&#160;was previously placed in the genus <em>Puffinus </em>as <em>P. pacificus</em>.
22698182,Ardenna bulleri,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Ardenna,bulleri,,,,,"(Salvin, 1888)",<em>Ardenna bulleri</em>&#160;(del Hoyo and Collar 2014)&#160;was previously placed in the genus <em>Puffinus</em>.
22698195,Ardenna creatopus,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Ardenna,creatopus,,,,,"(Coues, 1864)",<em>Ardenna creatopus</em>&#160;(del Hoyo and Collar 2014)&#160;was previously placed in the genus <em>Puffinus</em>.
22698216,Ardenna tenuirostris,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Ardenna,tenuirostris,,,,,"(Temminck, 1835)",<em>Ardenna tenuirostris</em>&#160;(del Hoyo and Collar 2014)&#160;was previously placed in the genus <em>Puffinus</em>.
22698222,Puffinus nativitatis,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Puffinus,nativitatis,,,,,"Streets, 1877",
22698226,Puffinus puffinus,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Puffinus,puffinus,,,,,"(Brünnich, 1764)","Closely allied to <em>P. yelkouan</em> and <em>P. mauretanicus</em>. In past, these and <em>P. gavia</em>, <em>P. huttoni</em>, <em>P. opisthomelas</em> and <em>P. auricularis</em> were all considered subspecies of present species. Subspecies <em>canariensis </em>recognised after Rodríguez <em>et al.</em> (2020).&#160;Two subspecies recognised."
22698305,Diomedea exulans,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,DIOMEDEIDAE,Diomedea,exulans,,,,,"Linnaeus, 1758",
22698335,Phoebastria albatrus,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,DIOMEDEIDAE,Phoebastria,albatrus,,,,,"(Pallas, 1769)",
22698365,Phoebastria immutabilis,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,DIOMEDEIDAE,Phoebastria,immutabilis,,,,,"(Rothschild, 1893)",
22698425,Thalassarche chlororhynchos,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,DIOMEDEIDAE,Thalassarche,chlororhynchos,,,,,"(Gmelin, 1789)",
22698436,Oceanites oceanicus,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,OCEANITIDAE,Oceanites,oceanicus,,,,,"(Kuhl, 1820)",
22698453,Pelagodroma marina,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,OCEANITIDAE,Pelagodroma,marina,,,,,"(Latham, 1790)",
22698459,Fregetta tropica,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,OCEANITIDAE,Fregetta,tropica,,,,,"(Gould, 1844)",
22698485,Hydrobates microsoma,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,HYDROBATIDAE,Hydrobates,microsoma,,,,,"(Coues, 1864)",<em>Hydrobates microsoma</em>&#160;(del Hoyo and Collar 2014)&#160;was previously placed in the genera <em>Oceanodroma</em> and&#160;<em>Halocyptena</em>.
22698562,Hydrobates homochroa,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,HYDROBATIDAE,Hydrobates,homochroa,,,,,"(Coues, 1864)",<em>Hydrobates homochroa</em>&#160;(del Hoyo and Collar 2014)&#160;was previously placed in the genus <em>Oceanodroma</em>.
22728011,Pterodroma feae,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,feae,,,,,"(Salvadori, 1899)","<p></p><p>  </p><p><em>Pterodroma feae</em> and <em>P. deserta </em>(del Hoyo and Collar 2014) were previously lumped as<em> P. feae </em>following Sibley and Monroe (1990, 1993).</p>&#160;  <br/><p></p>"
22728372,Thalassarche carteri,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,DIOMEDEIDAE,Thalassarche,carteri,,,,,"(Rothschild, 1903)",
22729421,Calonectris edwardsii,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Calonectris,edwardsii,,,,,"(Oustalet, 1883)","<em><em><em>Calonectris diomedea</em></em></em> and <em><em><em>C. borealis</em></em></em> (del Hoyo and Collar 2014) were previously lumped as <em><em>C. diomedea</em> </em>following Sibley and Monroe (1990, 1993), which was also formerly lumped with<em> C. edwardsii</em> following Hazevoet (1995), <em>contra</em> Brooke (2004).<em>  <p></p></em>"
22732244,Calonectris borealis,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Calonectris,borealis,,,,,"(Cory, 1881)","<em><em><em>Calonectris diomedea</em></em></em> and <em><em><em>C. borealis</em></em></em> (del Hoyo and Collar 2014) were previously lumped as <em><em>C. diomedea</em> </em>following Sibley and Monroe (1990, 1993), which was also formerly lumped with<em> C. edwardsii</em> following Hazevoet (1995), <em>contra</em> Brooke (2004).<p></p>"
22733989,Pelecanus occidentalis,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,PELECANIDAE,Pelecanus,occidentalis,,,,,"Linnaeus, 1766",
22734194,Melanitta deglandi,ANIMALIA,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Melanitta,deglandi,,,,,"(Bonaparte, 1850)",
22736135,Pterodroma deserta,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,deserta,,,,,"Mathews, 1934","<p></p><p>  </p><p><em></em></p><p>  </p><p><em>Pterodroma feae</em> and <em>P. deserta </em>(del Hoyo and Collar 2014<em></em>) were previously lumped as<em> P. feae </em>following Sibley and Monroe (1990, 1993).</p>  <p></p>  <p></p>  <p></p>"
22736173,Sula dactylatra,ANIMALIA,CHORDATA,AVES,SULIFORMES,SULIDAE,Sula,dactylatra,,,,,"Lesson, 1831",<em>Sula dactylatra</em>&#160;(AOU 1998 + updates) and&#160;<em>Sula tasmani</em>&#160;(Christidis and Boles 1994) have been lumped as&#160;<em>S. dactylatra&#160;</em>following Christidis and Boles (2008).
45048812,Pterodroma macroptera,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,macroptera,,,,,"(Smith, 1840)","<em>Pterodroma macroptera</em> and <em>P. gouldi</em> (del Hoyo and Collar 2014) were previously lumped as <em>P. macroptera</em> following Sibley and Monroe (1990, 1993)."
45959182,Puffinus lherminieri,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Puffinus,lherminieri,,,,,"Lesson, 1839","<em><em></em></em><em><em></em></em><em><em>Puffinus lherminieri </em></em>(incorporating <em><em>baroli</em></em>),<em><em> </em>P. bannermani</em>, <em>P. persicus</em>, <em>P. subalaris</em> and <em>P. bailloni</em> (del Hoyo and Collar 2014) were previously lumped as <em>P. lherminieri</em> and <em>baroli</em> was subsumed under <em>P. assimilis</em>, following Brooke (2004), before which <em>P. bannermani</em> and <em>P. persicus</em> where split following Sibley and Monroe (1990, 1993)."
62101215,Synthliboramphus hypoleucus,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,ALCIDAE,Synthliboramphus,hypoleucus,,,,,"Xántus de Vesey, 1860","<span><em>Synthliboramphus hypoleucus</em> and <span><em>S. scrippsi</em></span> (del Hoyo and Collar 2014) were previously lumped as <em>S. hypoleucu</em>s following Sibley and Monroe (1990, 1993).<span><em><br/></em>"
22690515,Streptopelia roseogrisea,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Streptopelia,roseogrisea,,,,,"(Sundevall, 1857)",
133484158,Nesophlox evelynae,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Nesophlox,evelynae,,,,,"(Bourcier, 1847)","<em>Calliphlox evelynae </em>(del Hoyo and Collar 2014) has been moved to the genus&#160;<em>Nesophlox</em>&#160;Ridgway, 1910, on the basis that Abrahamczyk&#160;<em>et al.&#160;</em>(2015) demonstrated that the species is sister to&#160;<em>Mellisuga</em>&#160;Brisson, 1760 and Feo&#160;<em>et al.</em>&#160;(2015) showed that it falls within a clade that also includes&#160;<em>Mellisuga</em>&#160;and&#160;<em>Archilochus</em>&#160;Reichenbach, 1854.&#160;<br/><br/>Subsequently,&#160;<em>N. evelynae</em>&#160;(=<em>C. evelynae </em>[del Hoyo and Collar 2014]) has been split into&#160;<em>N. evelynae</em> and&#160;<em>N. lyrura</em><em>&#160;</em>(which see) (Handbook of the Birds of the World and BirdLife International 2018)."
22727746,Anous ceruleus,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Anous,ceruleus,,,,,"(Bennett, 1840)","Cibois<em>&#160;et al.&#160;</em>(2016) found that&#160;<em>Procelsterna</em>&#160;sits within&#160;<em>Anous</em>, which is accepted and results in&#160;<em>P. cerulea</em>&#160;changing name to&#160;<em>Anous ceruleus</em>&#160;(HBW and BirdLife International 2018).&#160;<em>Procelsterna cerulea</em> and <em>P. albivitta</em> (del Hoyo and Collar 2014) were previously lumped as <em>P. cerulea </em>following Sibley and Monroe (1990, 1993)."
22696887,Urile urile,ANIMALIA,CHORDATA,AVES,SULIFORMES,PHALACROCORACIDAE,Urile,urile,,,,,"(Gmelin, 1789)","Following Kennedy and Spencer (2014) the genus<em>&#160;Phalacrocorax&#160;</em>has been divided into six genera, with&#160;<em style=""margin: 0px; padding: 0px; font-family: Arial, sans-serif; font-size: 11px; background-color: rgb(255, 255, 255);"">P.&#160;</em><em style=""margin: 0px; padding: 0px;"">penicillatus, P. pelagicus</em>&#160;and&#160;<em style=""margin: 0px; padding: 0px;"">P. urile</em>&#160;moved into<em>&#160;Urile</em>&#160;(HBW and BirdLife International 2018)."
22696773,Nannopterum brasilianum,ANIMALIA,CHORDATA,AVES,SULIFORMES,PHALACROCORACIDAE,Nannopterum,brasilianum,,,,,"(Gmelin, 1789)","Following Kennedy and Spencer (2014) the genus&#160;<em>Phalacrocorax</em>&#160;has been divided into seven genera, with&#160;<em>P.&#160;auritum, P. brasilianum&#160;</em>and&#160;<em>P.</em>&#160;<em>harrisi</em>&#160;moved into&#160;<em>Nannopterum</em>&#160;(HBW and BirdLife International 2018).&#160;Long referred to as <em>P. olivaceus</em>, but <em>brasilianus </em>has priority (Browning 1989); <em>P. olivaceus </em>thus a junior synonym. Proposed subspecies <em>chancho </em>(Sonora, in NW Mexico) is synonymised with <em>mexicanum</em>, and <em>hornensis </em>(S Chile) with nominate. Two subspecies usually recognised."
22696776,Nannopterum auritum,ANIMALIA,CHORDATA,AVES,SULIFORMES,PHALACROCORACIDAE,Nannopterum,auritum,,,,,"(Lesson, 1831)","Following Kennedy and Spencer (2014) the genus&#160;<em>Phalacrocorax</em>&#160;has been divided into seven genera, with <em>P. auritum, P. brasilianum&#160;</em>and <em>P.</em>&#160;<em>harrisi</em>&#160;moved into&#160;<em>Nannopterum</em>&#160;(HBW and BirdLife International 2018). Five subspecies recognised."
22696753,Urile penicillatus,ANIMALIA,CHORDATA,AVES,SULIFORMES,PHALACROCORACIDAE,Urile,penicillatus,,,,,"(Brandt, 1837)","Following Kennedy and Spencer (2014) the genus&#160;<em>Phalacrocorax&#160;</em>has been divided into seven genera, with&#160;<em style=""margin: 0px; padding: 0px; font-family: Arial, sans-serif; font-size: 11px; background-color: rgb(255, 255, 255);"">P.&#160;</em><em style=""margin: 0px; padding: 0px;"">penicillatus, P. pelagicus</em>&#160;and&#160;<em style=""margin: 0px; padding: 0px;"">P. urile</em>&#160;moved into&#160;<em style=""margin: 0px; padding: 0px; font-family: Arial, sans-serif; font-size: 11px; background-color: rgb(255, 255, 255);"">Urile</em>&#160;(HBW and BirdLife International 2018)."
22723840,Caryothraustes celaeno,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CARDINALIDAE,Caryothraustes,celaeno,,,,,"(Deppe, 1830)","<p><em>Caryothraustes celaeno </em>(del Hoyo and Collar 2016) was previously placed in the genus <em>Rhodothraupis </em>following AOU (1998 &amp; supplements); Sibley and Monroe (1990, 1993); Stotz <em>et al</em>. (1996).</p>  <p>&#160;</p>"
22724160,Icterus parisorum,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ICTERIDAE,Icterus,parisorum,,,,,"Bonaparte, 1838",
22724108,Icterus gularis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ICTERIDAE,Icterus,gularis,,,,,"(Wagler, 1829)",
22724111,Icterus pustulatus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ICTERIDAE,Icterus,pustulatus,,,,,"(Wagler, 1829)",
103778667,Junco phaeonotus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PASSERELLIDAE,Junco,phaeonotus,,,,,"Wagler, 1831","<p><em>Junco phaeonotus </em>and<em> J. bairdi</em> (del Hoyo and Collar 2016) were previously lumped as <em>J. phaeonotus </em>following AOU (1998 &amp; supplements); Sibley and Monroe (1990, 1993); Stotz <em>et al</em>. (1996).</p>  <p>&#160;</p>"
22721091,Zonotrichia atricapilla,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PASSERELLIDAE,Zonotrichia,atricapilla,,,,,"(Gmelin, 1789)",
22721088,Zonotrichia leucophrys,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PASSERELLIDAE,Zonotrichia,leucophrys,,,,,"(Forster, 1772)",
22721064,Melospiza lincolnii,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PASSERELLIDAE,Melospiza,lincolnii,,,,,"(Audubon, 1834)",
22721058,Melospiza melodia,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PASSERELLIDAE,Melospiza,melodia,,,,,"(Wilson, 1810)",
22721141,Passerculus bairdii,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PASSERELLIDAE,Passerculus,bairdii,,,,,"(Audubon, 1844)","<p><em>Passerculus bairdii</em> (del Hoyo and Collar 2016) was previously placed in the genus <em>Ammodramus</em> following AOU (1998 &amp; supplements); Sibley &amp; Monroe (1990, 1993); Stotz et al. (1996).</p>  <p>&#160;</p>"
103780113,Artemisiospiza belli,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PASSERELLIDAE,Artemisiospiza,belli,,,,,"(Cassin, 1850)","<p><em>Artemisiospiza belli </em>and<em> A. nevadensis</em> (del Hoyo and Collar 2016) were previously placed in the genus <em>Amphispiza </em>and lumped as <em>A. belli </em>following AOU (1998 and supplements); Sibley and Monroe (1990, 1993); Stotz <em>et al</em>. (1996).</p>"
103780166,Artemisiospiza nevadensis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PASSERELLIDAE,Artemisiospiza,nevadensis,,,,,"(Ridgway, 1874)","<p><em>Artemisiospiza belli </em>and<em> A. nevadensis</em> (del Hoyo and Collar 2016) were previously placed in the genus <em>Amphispiza </em>and lumped as <em>A. belli </em>following AOU (1998 &amp; supplements); Sibley &amp; Monroe (1990, 1993); Stotz <em>et al</em>. (1996).</p>  <p>&#160;</p>"
