internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
22694218,Catharacta maccormicki,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,STERCORARIIDAE,Catharacta,maccormicki,,,,,"(Saunders, 1893)","Catharacta maccormicki (del Hoyo and Collar 2014) was previously placed in the genus Stercorarius.Catharacta skua, C. antarctica and C. maccormicki (Sibley and Monroe 1990, 1993), cross-regional species, are retained as separate species contra Christidis and Boles (1994) and Turbott (1990) who include lonnbergi and antarctica as subspecies of C. skua and AERC TAC (2003) who include C. maccormicki as a subspecies of C. skua."
22694240,Stercorarius pomarinus,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,STERCORARIIDAE,Stercorarius,pomarinus,,,,,"(Temminck, 1815)",""
22694245,Stercorarius parasiticus,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,STERCORARIIDAE,Stercorarius,parasiticus,,,,,"(Linnaeus, 1758)",""
22694251,Stercorarius longicaudus,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,STERCORARIIDAE,Stercorarius,longicaudus,,,,,"Vieillot, 1819",""
22694289,Larus crassirostris,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Larus,crassirostris,,,,,"Vieillot, 1818",""
22694317,Larus delawarensis,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Larus,delawarensis,,,,,"Ord, 1815",""
22694321,Larus californicus,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Larus,californicus,,,,,"Lawrence, 1854",""
22694334,Larus glaucescens,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Larus,glaucescens,,,,,"Naumann, 1840",""
22694337,Larus occidentalis,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Larus,occidentalis,,,,,"Audubon, 1839",""
22694343,Larus hyperboreus,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Larus,hyperboreus,,,,,"Gunnerus, 1767",""
22694362,Larus schistisagus,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Larus,schistisagus,,,,,"Stejneger, 1884",""
22694420,Larus ridibundus,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Larus,ridibundus,,,,,"Linnaeus, 1766",""
22694432,Larus philadelphia,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Larus,philadelphia,,,,,"(Ord, 1815)",""
22694455,Larus atricilla,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Larus,atricilla,,,,,"Linnaeus, 1758",""
22694462,Larus pipixcan,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Larus,pipixcan,,,,,"Wagler, 1831",""
22694469,Hydrocoloeus minutus,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Hydrocoloeus,minutus,,,,,"Pallas, 1776",Hydrocoloeus minutus (del Hoyo and Collar 2014) was previously placed in the genus Larus.
22694473,Pagophila eburnea,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Pagophila,eburnea,,,,,"(Phipps, 1774)",""
22694502,Rissa brevirostris,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Rissa,brevirostris,,,,,"(Bruch, 1853)",""
22694542,Thalasseus maximus,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Thalasseus,maximus,,,,,"(Boddaert, 1783)",Thalasseus maximus (del Hoyo and Collar 2014) was previously placed in the genus Sterna as S. maxima.
22694571,Thalasseus bergii,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Thalasseus,bergii,,,,,"(Lichtenstein, 1823)",Thalasseus bergii (del Hoyo and Collar 2014) was previously placed in the genus Sterna.
22694646,Sterna forsteri,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Sterna,forsteri,,,,,"Nuttall, 1834",""
22694673,Sternula antillarum,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Sternula,antillarum,,,,,"Lesson, 1847",Sternula antillarum (del Hoyo and Collar 2014) was previously placed in the genus Sterna.
22694722,Onychoprion lunatus,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Onychoprion,lunatus,,,,,"(Peale, 1848)",Onychoprion lunatus (del Hoyo and Collar 2014) was previously placed in the genus Sterna as S. lunata.
22694841,Uria aalge,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,ALCIDAE,Uria,aalge,,,,,"(Pontoppidan, 1763)","Sometimes hybridizes with U. lomvia, perhaps more frequently than hitherto believed (Taylor et al. 2012). Subspecies hyperborea poorly differentiated; possibly better synonymized with nominate. Birds of Faeroes sometimes separated subspecifically as spiloptera and populations of small islands in S Baltic as intermedia, but claimed differences probably reflect individual variation; both are synonymized with nominate. Form ibericus (from W Iberia) is included in albionis, form hyperborea in nominate. Four subspecies recognized."
22694861,Cepphus grylle,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,ALCIDAE,Cepphus,grylle,,,,,"(Linnaeus, 1758)",""
22694864,Cepphus columba,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,ALCIDAE,Cepphus,columba,,,,,"Pallas, 1811",""
22694875,Brachyramphus brevirostris,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,ALCIDAE,Brachyramphus,brevirostris,,,,,"(Vigors, 1829)",""
22694896,Synthliboramphus antiquus,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,ALCIDAE,Synthliboramphus,antiquus,,,,,"(Gmelin, 1789)",""
22694927,Fratercula arctica,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,ALCIDAE,Fratercula,arctica,,,,,"(Linnaeus, 1758)",""
22696599,Podiceps grisegena,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,grisegena,,,,,"(Boddaert, 1783)",""
22696610,Podiceps nigricollis,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,nigricollis,,,,,"Brehm, 1831",""
22696657,Morus bassanus,ANIMALIA,CHORDATA,AVES,SULIFORMES,SULIDAE,Morus,bassanus,,,,,"(Linnaeus, 1758)",""
22696698,Sula leucogaster,ANIMALIA,CHORDATA,AVES,SULIFORMES,SULIDAE,Sula,leucogaster,,,,,"(Boddaert, 1783)",""
22697738,Fregata ariel,ANIMALIA,CHORDATA,AVES,SULIFORMES,FREGATIDAE,Fregata,ariel,,,,,"(Gray, 1845)",""
22697839,Gavia pacifica,ANIMALIA,CHORDATA,AVES,GAVIIFORMES,GAVIIDAE,Gavia,pacifica,,,,,"(Lawrence, 1858)",""
22697842,Gavia immer,ANIMALIA,CHORDATA,AVES,GAVIIFORMES,GAVIIDAE,Gavia,immer,,,,,"(Brünnich, 1764)",""
22697847,Gavia adamsii,ANIMALIA,CHORDATA,AVES,GAVIIFORMES,GAVIIDAE,Gavia,adamsii,,,,,"(Gray, 1859)",""
22697866,Fulmarus glacialis,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Fulmarus,glacialis,,,,,"(Linnaeus, 1761)","F. g. audoboni, recognised in del Hoyo and Collar (2014), is here synonymised with F. g. glacialis following the observation that the difference is based upon a cline and that there is no genetic evidence whatsoever to indicate a distinction (Kerr and Dove 2013)."
22697954,Pterodroma nigripennis,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,nigripennis,,,,,"(Rothschild, 1893)",""
22697957,Pterodroma cervicalis,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,cervicalis,,,,,"(Salvin, 1891)",""
22697963,Pterodroma inexpectata,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,inexpectata,,,,,"(Forster, 1844)",""
22697967,Pterodroma hypoleuca,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,hypoleuca,,,,,"(Salvin, 1888)",""
22697975,Pterodroma cookii,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,cookii,,,,,"(Gray, 1843)",""
22697984,Pterodroma pycrofti,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,pycrofti,,,,,"Falla, 1933",""
22698012,Pterodroma heraldica,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,heraldica,,,,,"(Salvin, 1888)",""
22698027,Pterodroma neglecta,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,neglecta,,,,,"(Schlegel, 1863)",""
22698030,Pterodroma externa,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,externa,,,,,"(Salvin, 1875)",""
22698088,Pterodroma cahow,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,cahow,,,,,"(Nichols & Mowbray, 1916)",""
22698092,Pterodroma hasitata,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,hasitata,,,,,"(Kuhl, 1820)",""
22698132,Bulweria bulwerii,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Bulweria,bulwerii,,,,,"(Jardine & Selby, 1828)",""
22698172,Calonectris leucomelas,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Calonectris,leucomelas,,,,,"(Temminck, 1835)",""
22698175,Ardenna pacifica,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Ardenna,pacifica,,,,,"(Gmelin, 1789)",Ardenna pacifica (del Hoyo and Collar 2014) was previously placed in the genus Puffinus as P. pacificus.
22698182,Ardenna bulleri,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Ardenna,bulleri,,,,,"(Salvin, 1888)",Ardenna bulleri (del Hoyo and Collar 2014) was previously placed in the genus Puffinus.
22698195,Ardenna creatopus,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Ardenna,creatopus,,,,,"(Coues, 1864)",Ardenna creatopus (del Hoyo and Collar 2014) was previously placed in the genus Puffinus.
22698216,Ardenna tenuirostris,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Ardenna,tenuirostris,,,,,"(Temminck, 1835)",Ardenna tenuirostris (del Hoyo and Collar 2014) was previously placed in the genus Puffinus.
22698222,Puffinus nativitatis,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Puffinus,nativitatis,,,,,"Streets, 1877",""
22698226,Puffinus puffinus,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Puffinus,puffinus,,,,,"(Brünnich, 1764)","Closely allied to P. yelkouan and P. mauretanicus. In past, these and P. gavia, P. huttoni, P. opisthomelas and P. auricularis were all considered subspecies of present species. Subspecies canariensis recognised after Rodríguez et al. (2020). Two subspecies recognised."
22698305,Diomedea exulans,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,DIOMEDEIDAE,Diomedea,exulans,,,,,"Linnaeus, 1758",""
22698335,Phoebastria albatrus,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,DIOMEDEIDAE,Phoebastria,albatrus,,,,,"(Pallas, 1769)",""
22698365,Phoebastria immutabilis,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,DIOMEDEIDAE,Phoebastria,immutabilis,,,,,"(Rothschild, 1893)",""
22698425,Thalassarche chlororhynchos,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,DIOMEDEIDAE,Thalassarche,chlororhynchos,,,,,"(Gmelin, 1789)",""
22698436,Oceanites oceanicus,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,OCEANITIDAE,Oceanites,oceanicus,,,,,"(Kuhl, 1820)",""
22698453,Pelagodroma marina,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,OCEANITIDAE,Pelagodroma,marina,,,,,"(Latham, 1790)",""
22698459,Fregetta tropica,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,OCEANITIDAE,Fregetta,tropica,,,,,"(Gould, 1844)",""
22698485,Hydrobates microsoma,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,HYDROBATIDAE,Hydrobates,microsoma,,,,,"(Coues, 1864)",Hydrobates microsoma (del Hoyo and Collar 2014) was previously placed in the genera Oceanodroma and Halocyptena.
22698562,Hydrobates homochroa,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,HYDROBATIDAE,Hydrobates,homochroa,,,,,"(Coues, 1864)",Hydrobates homochroa (del Hoyo and Collar 2014) was previously placed in the genus Oceanodroma.
22728011,Pterodroma feae,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,feae,,,,,"(Salvadori, 1899)","Pterodroma feae and P. deserta (del Hoyo and Collar 2014) were previously lumped as P. feae following Sibley and Monroe (1990, 1993). "
22728372,Thalassarche carteri,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,DIOMEDEIDAE,Thalassarche,carteri,,,,,"(Rothschild, 1903)",""
22729421,Calonectris edwardsii,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Calonectris,edwardsii,,,,,"(Oustalet, 1883)","Calonectris diomedea and C. borealis (del Hoyo and Collar 2014) were previously lumped as C. diomedea following Sibley and Monroe (1990, 1993), which was also formerly lumped with C. edwardsii following Hazevoet (1995), contra Brooke (2004)."
22732244,Calonectris borealis,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Calonectris,borealis,,,,,"(Cory, 1881)","Calonectris diomedea and C. borealis (del Hoyo and Collar 2014) were previously lumped as C. diomedea following Sibley and Monroe (1990, 1993), which was also formerly lumped with C. edwardsii following Hazevoet (1995), contra Brooke (2004)."
22733989,Pelecanus occidentalis,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,PELECANIDAE,Pelecanus,occidentalis,,,,,"Linnaeus, 1766",""
22734194,Melanitta deglandi,ANIMALIA,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Melanitta,deglandi,,,,,"(Bonaparte, 1850)",""
22736135,Pterodroma deserta,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,deserta,,,,,"Mathews, 1934","Pterodroma feae and P. deserta (del Hoyo and Collar 2014) were previously lumped as P. feae following Sibley and Monroe (1990, 1993)."
22736173,Sula dactylatra,ANIMALIA,CHORDATA,AVES,SULIFORMES,SULIDAE,Sula,dactylatra,,,,,"Lesson, 1831",Sula dactylatra (AOU 1998 + updates) and Sula tasmani (Christidis and Boles 1994) have been lumped as S. dactylatra following Christidis and Boles (2008).
45048812,Pterodroma macroptera,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,macroptera,,,,,"(Smith, 1840)","Pterodroma macroptera and P. gouldi (del Hoyo and Collar 2014) were previously lumped as P. macroptera following Sibley and Monroe (1990, 1993)."
45959182,Puffinus lherminieri,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Puffinus,lherminieri,,,,,"Lesson, 1839","Puffinus lherminieri (incorporating baroli), P. bannermani, P. persicus, P. subalaris and P. bailloni (del Hoyo and Collar 2014) were previously lumped as P. lherminieri and baroli was subsumed under P. assimilis, following Brooke (2004), before which P. bannermani and P. persicus where split following Sibley and Monroe (1990, 1993)."
62101215,Synthliboramphus hypoleucus,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,ALCIDAE,Synthliboramphus,hypoleucus,,,,,"Xántus de Vesey, 1860","Synthliboramphus hypoleucus and S. scrippsi (del Hoyo and Collar 2014) were previously lumped as S. hypoleucus following Sibley and Monroe (1990, 1993)."
22690515,Streptopelia roseogrisea,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Streptopelia,roseogrisea,,,,,"(Sundevall, 1857)",""
133484158,Nesophlox evelynae,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Nesophlox,evelynae,,,,,"(Bourcier, 1847)","Calliphlox evelynae (del Hoyo and Collar 2014) has been moved to the genus Nesophlox Ridgway, 1910, on the basis that Abrahamczyk et al. (2015) demonstrated that the species is sister to Mellisuga Brisson, 1760 and Feo et al. (2015) showed that it falls within a clade that also includes Mellisuga and Archilochus Reichenbach, 1854. Subsequently, N. evelynae (=C. evelynae [del Hoyo and Collar 2014]) has been split into N. evelynae and N. lyrura (which see) (Handbook of the Birds of the World and BirdLife International 2018)."
22727746,Anous ceruleus,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Anous,ceruleus,,,,,"(Bennett, 1840)","Cibois et al. (2016) found that Procelsterna sits within Anous, which is accepted and results in P. cerulea changing name to Anous ceruleus (HBW and BirdLife International 2018). Procelsterna cerulea and P. albivitta (del Hoyo and Collar 2014) were previously lumped as P. cerulea following Sibley and Monroe (1990, 1993)."
22696887,Urile urile,ANIMALIA,CHORDATA,AVES,SULIFORMES,PHALACROCORACIDAE,Urile,urile,,,,,"(Gmelin, 1789)","Following Kennedy and Spencer (2014) the genus Phalacrocorax has been divided into six genera, with P. penicillatus, P. pelagicus and P. urile moved into Urile (HBW and BirdLife International 2018)."
22696773,Nannopterum brasilianum,ANIMALIA,CHORDATA,AVES,SULIFORMES,PHALACROCORACIDAE,Nannopterum,brasilianum,,,,,"(Gmelin, 1789)","Following Kennedy and Spencer (2014) the genus Phalacrocorax has been divided into seven genera, with P. auritum, P. brasilianum and P. harrisi moved into Nannopterum (HBW and BirdLife International 2018). Long referred to as P. olivaceus, but brasilianus has priority (Browning 1989); P. olivaceus thus a junior synonym. Proposed subspecies chancho (Sonora, in NW Mexico) is synonymised with mexicanum, and hornensis (S Chile) with nominate. Two subspecies usually recognised."
22696776,Nannopterum auritum,ANIMALIA,CHORDATA,AVES,SULIFORMES,PHALACROCORACIDAE,Nannopterum,auritum,,,,,"(Lesson, 1831)","Following Kennedy and Spencer (2014) the genus Phalacrocorax has been divided into seven genera, with P. auritum, P. brasilianum and P. harrisi moved into Nannopterum (HBW and BirdLife International 2018). Five subspecies recognised."
22696753,Urile penicillatus,ANIMALIA,CHORDATA,AVES,SULIFORMES,PHALACROCORACIDAE,Urile,penicillatus,,,,,"(Brandt, 1837)","Following Kennedy and Spencer (2014) the genus Phalacrocorax has been divided into seven genera, with P. penicillatus, P. pelagicus and P. urile moved into Urile (HBW and BirdLife International 2018)."
22723840,Caryothraustes celaeno,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CARDINALIDAE,Caryothraustes,celaeno,,,,,"(Deppe, 1830)","Caryothraustes celaeno (del Hoyo and Collar 2016) was previously placed in the genus Rhodothraupis following AOU (1998 &amp; supplements); Sibley and Monroe (1990, 1993); Stotz et al. (1996).  "
22724160,Icterus parisorum,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ICTERIDAE,Icterus,parisorum,,,,,"Bonaparte, 1838",""
22724108,Icterus gularis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ICTERIDAE,Icterus,gularis,,,,,"(Wagler, 1829)",""
22724111,Icterus pustulatus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ICTERIDAE,Icterus,pustulatus,,,,,"(Wagler, 1829)",""
103778667,Junco phaeonotus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PASSERELLIDAE,Junco,phaeonotus,,,,,"Wagler, 1831","Junco phaeonotus and J. bairdi (del Hoyo and Collar 2016) were previously lumped as J. phaeonotus following AOU (1998 &amp; supplements); Sibley and Monroe (1990, 1993); Stotz et al. (1996).  "
22721091,Zonotrichia atricapilla,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PASSERELLIDAE,Zonotrichia,atricapilla,,,,,"(Gmelin, 1789)",""
22721088,Zonotrichia leucophrys,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PASSERELLIDAE,Zonotrichia,leucophrys,,,,,"(Forster, 1772)",""
22721064,Melospiza lincolnii,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PASSERELLIDAE,Melospiza,lincolnii,,,,,"(Audubon, 1834)",""
22721058,Melospiza melodia,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PASSERELLIDAE,Melospiza,melodia,,,,,"(Wilson, 1810)",""
22721141,Passerculus bairdii,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PASSERELLIDAE,Passerculus,bairdii,,,,,"(Audubon, 1844)","Passerculus bairdii (del Hoyo and Collar 2016) was previously placed in the genus Ammodramus following AOU (1998 &amp; supplements); Sibley &amp; Monroe (1990, 1993); Stotz et al. (1996).  "
103780113,Artemisiospiza belli,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PASSERELLIDAE,Artemisiospiza,belli,,,,,"(Cassin, 1850)","Artemisiospiza belli and A. nevadensis (del Hoyo and Collar 2016) were previously placed in the genus Amphispiza and lumped as A. belli following AOU (1998 and supplements); Sibley and Monroe (1990, 1993); Stotz et al. (1996)."
103780166,Artemisiospiza nevadensis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PASSERELLIDAE,Artemisiospiza,nevadensis,,,,,"(Ridgway, 1874)","Artemisiospiza belli and A. nevadensis (del Hoyo and Collar 2016) were previously placed in the genus Amphispiza and lumped as A. belli following AOU (1998 &amp; supplements); Sibley &amp; Monroe (1990, 1993); Stotz et al. (1996).  "
22679909,Anser rossii,ANIMALIA,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Anser,rossii,,,,,"(Cassin, 1861)",Anser rossii (del Hoyo and Collar 2014) was previously placed in the genus Chen. Has hybridized in the wild with Branta leucopsis (Kondratyev and Zöckler 2009) and A. caerulescens (Weckstein et al. 2002). Monotypic.
22721200,Amphispiza quinquestriata,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PASSERELLIDAE,Amphispiza,quinquestriata,,,,,"(Sclater & Salvin, 1868)",""
22721191,Chondestes grammacus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PASSERELLIDAE,Chondestes,grammacus,,,,,"(Say, 1823)",""
22721188,Pooecetes gramineus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PASSERELLIDAE,Pooecetes,gramineus,,,,,"(Gmelin, 1789)",""
22721185,Spizella atrogularis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PASSERELLIDAE,Spizella,atrogularis,,,,,"(Cabanis, 1851)",""
22721179,Spizella pusilla,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PASSERELLIDAE,Spizella,pusilla,,,,,"(Wilson, 1810)",""
22721165,Spizella pallida,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PASSERELLIDAE,Spizella,pallida,,,,,"(Swainson, 1832)",""
22721272,Peucaea cassinii,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PASSERELLIDAE,Peucaea,cassinii,,,,,"(Woodhouse, 1852)",""
22721280,Peucaea carpalis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PASSERELLIDAE,Peucaea,carpalis,,,,,"(Coues, 1873)",""
22721315,Melozone aberti,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PASSERELLIDAE,Melozone,aberti,,,,,"(Baird, 1852)",""
22721323,Melozone crissalis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PASSERELLIDAE,Melozone,crissalis,,,,,"(Vigors, 1839)",""
22721310,Pipilo erythrophthalmus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PASSERELLIDAE,Pipilo,erythrophthalmus,,,,,"(Linnaeus, 1758)",""
22721304,Pipilo chlorurus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PASSERELLIDAE,Pipilo,chlorurus,,,,,"(Audubon, 1839)",""
22679859,Cygnus buccinator,ANIMALIA,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Cygnus,buccinator,,,,,"Richardson, 1832",""
22680104,Aix sponsa,ANIMALIA,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Aix,sponsa,,,,,"(Linnaeus, 1758)",""
22680163,Mareca americana,ANIMALIA,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Mareca,americana,,,,,"(Gmelin, 1789)",Mareca americana (del Hoyo and Collar 2014) was previously placed in the genus Anas.
22680174,Anas rubripes,ANIMALIA,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Anas,rubripes,,,,,"Brewster, 1902",""
22722522,Spindalis zena,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,SPINDALIDAE,Spindalis,zena,,,,,"(Linnaeus, 1766)",""
22722080,Coereba flaveola,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,THRAUPIDAE,Coereba,flaveola,,,,,"(Linnaeus, 1758)",""
22721894,Myioborus pictus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PARULIDAE,Myioborus,pictus,,,,,"(Swainson, 1829)",""
22721885,Cardellina rubrifrons,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PARULIDAE,Cardellina,rubrifrons,,,,,"(Giraud, 1841)",""
22721879,Cardellina pusilla,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PARULIDAE,Cardellina,pusilla,,,,,"(Wilson, 1811)","Cardellina pusilla (del Hoyo and Collar 2016) was previously placed in the genus Wilsonia following AERC TAC (2003); AOU (1998 &amp; supplements); Cramp et al. (1977-1994); SACC (2005 &amp; updates); Sibley &amp; Monroe (1990, 1993); Stotz et al. (1996).  "
22721882,Cardellina canadensis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PARULIDAE,Cardellina,canadensis,,,,,"(Linnaeus, 1766)","Cardellina canadensis (del Hoyo and Collar 2016) was previously placed in the genus Wilsonia following AERC TAC (2003); AOU (1998 &amp; supplements); Cramp et al. (1977-1994); SACC (2005 &amp; updates); Sibley &amp; Monroe (1990, 1993); Stotz et al. (1996).  "
22721955,Basileuterus lachrymosus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PARULIDAE,Basileuterus,lachrymosus,,,,,"(Bonaparte, 1850)","Basileuterus lachrymosus (del Hoyo and Collar 2016) was previously placed in the genus Euthlypis and listed as E. lachrymosa following AOU (1998 &amp; supplements); Sibley and Monroe (1990, 1993); Stotz et al. (1996).  "
22721683,Setophaga townsendi,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PARULIDAE,Setophaga,townsendi,,,,,"(Townsend, 1837)","Setophaga townsendi (del Hoyo and Collar 2016) was previously placed in the genus Dendroica following AOU (1998 &amp; supplements); Sibley &amp; Monroe (1990, 1993); Stotz et al. (1996).  "
22721679,Setophaga nigrescens,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PARULIDAE,Setophaga,nigrescens,,,,,"(Townsend, 1837)","Setophaga nigrescens (del Hoyo and Collar 2016) was previously placed in the genus Dendroica following AOU (1998 &amp; supplements); Sibley &amp; Monroe (1990, 1993); Stotz et al. (1996)."
